knowledge,issue_category,reference_url,knowledge_type
冗長な表現を避けて簡潔に記述すること,"['文法', '段落構成']",19900017394-ページ-7.pdf (Page 1),一般的な論文
文章やタイトルは短く簡潔にまとめること,"['文法', '段落構成']",19900017394-ページ-7.pdf (Page 1),一般的な論文
形容詞と副詞の比較表現は正確に使うこと,"['文法', '単語']",19900017394-ページ-7.pdf (Page 1),一般的な論文
曖昧な比較表現を避けること,"['文法', '単語']",19900017394-ページ-7.pdf (Page 1),一般的な論文
タイトルの単語は米国式大文字ルールに従うこと,['形式'],19900017394-ページ-111.pdf (Page 1),一般的な論文
句読点の使用は文法的機能に従い、特にコンマは独立節や修飾節の区切りに適切に配置すること,['文法'],19900017394-ページ-111.pdf (Page 1),一般的な論文
コロンは完全な文の後や「as follows」「for example」などの表現の後に使用し、その後の語の大文字化に注意すること,"['文法', '形式']",19900017394-ページ-111.pdf (Page 1),一般的な論文
複合語のハイフンは語の意味を明確にするために適切に使用し、複合動詞や複合名詞に適用すること,['形式'],19900017394-ページ-111.pdf (Page 1),一般的な論文
固有名詞や国名、天体名などは適切に大文字化し、文中での一貫性を保つこと,['形式'],19900017394-ページ-111.pdf (Page 1),一般的な論文
比較級の形容詞や修飾語は修飾対象に応じて正しく使用し、曖昧さを避けること,"['文法', '単語']",19900017394-ページ-111.pdf (Page 1),一般的な論文
句読点は引用文や質問文、修飾節の区切りなど文脈に応じて適切に使い分けること,['文法'],19900017394-ページ-111.pdf (Page 1),一般的な論文
接続詞は文の構造に応じて正しく選択し、並列や従属の関係を明確に示すこと,['文法'],19900017394-ページ-111.pdf (Page 1),一般的な論文
句読点の使用は文章の明瞭さと読みやすさに直結するため、過不足なく配置すること,"['文法', '形式']",19900017394-ページ-111.pdf (Page 1),一般的な論文
ダッシュはタイトルとサブタイトルの区切りに使用すること,['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
ダッシュはあいまいまたは未完の期間表記（例：1974-）に使用すること,['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
セミコロン、コロン、疑問符、ピリオド、感嘆符はダッシュに優先し、ダッシュを置き換えること（カンマは除く）,['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
"エンダッシュは連続する数字や日付の範囲を示すために使用すること（例：pp. 233-235, Oct. 1975-Jan. 1976）",['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
"エンダッシュは「from ... to ...」や「between ... and ...」の表現内で使用しないこと（誤用例：between 1975-1978, from 1975-1978）",['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
"エンダッシュは単位修飾語と二語またはハイフン結合語をつなぐために使用すること（例：New York-London flight, shock-wave-boundary-layer interaction）",['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
すべて大文字のテキストではハイフンの代わりにエンダッシュを使用すること,['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
タイプセットされた文書ではエンダッシュは半角の幅で表現し、タイプライター文書ではハイフンを代用すること,['形式'],19900017394-ページ-72.pdf (Page 1),一般的な論文
代名詞の先行詞は明確かつ適切であることを確認し、先行詞と代名詞の一致を保証すること,['文法'],19900017394-ページ-13.pdf (Page 1),一般的な論文
"技術文書における一人称代名詞（I, we）は、著者の意見を表現する場合に使用可能であること",['文法'],19900017394-ページ-13.pdf (Page 1),一般的な論文
技術文書での一人称代名詞weは「著者と他者」を意味し、先行詞を明確にすることが推奨されること,['文法'],19900017394-ページ-13.pdf (Page 1),一般的な論文
技術文書における編集的we（読者と著者を含む）は、数学的表現などで使用されることがあること,['文法'],19900017394-ページ-13.pdf (Page 1),一般的な論文
三人称単数代名詞の性別は文法的に男性形が用いられるが、性別が不明または女性の場合は男性形の使用を避けることが望ましいこと,['文法'],19900017394-ページ-13.pdf (Page 1),一般的な論文
性別が不明な先行詞には、代名詞を複数形にして性別を中立化することが推奨されること,['文法'],19900017394-ページ-13.pdf (Page 1),一般的な論文
番号付きリストの導入文が完全な文でない場合、コロンを使用しないこと,['形式'],19900017394-ページ-59.pdf (Page 1),一般的な論文
番号付きリストの導入文が完全な文の場合、コロンを使用してリストを強調し読みやすくすること,['形式'],19900017394-ページ-59.pdf (Page 1),一般的な論文
動詞の後に続く番号付きリストの前にコロンを使うことは文法的に疑わしく不要であるため避けること,"['文法', '形式']",19900017394-ページ-59.pdf (Page 1),一般的な論文
コロンの後の最初の単語は完全な文の始まりであれば大文字で始めることができるが、必須ではないこと,['文法'],19900017394-ページ-59.pdf (Page 1),一般的な論文
コロンは二つの節の間で、後の節が前の節を説明または言い換える場合に使用すること,"['文法', '形式']",19900017394-ページ-59.pdf (Page 1),一般的な論文
コロンはダッシュやセミコロンよりも形式的で、導入の強調力が強いこと,['形式'],19900017394-ページ-59.pdf (Page 1),一般的な論文
表示された数式を導入する際にコロンを使用し、前文の内容を数式が言い換える場合に用いること,['形式'],19900017394-ページ-59.pdf (Page 1),一般的な論文
技術文書における文法、句読点、及び大文字使用の統一ルールの遵守,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),一般的な論文
技術文書の執筆および編集において、NASAの公式ハンドブックに準拠した校正基準の適用,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),一般的な論文
アポストロフィは所有を示すため、略語や記号の複数形を形成するため、また省略された文字を示すために使用すること,['形式'],19900017394-ページ-106.pdf (Page 1),一般的な論文
引用文や参考文献の中で編集的挿入、訂正、コメントを示す場合は角括弧（[ ]）を使用すること,['形式'],19900017394-ページ-106.pdf (Page 1),一般的な論文
コロンはリスト、節、引用を区切り導入するために使用すること,['形式'],19900017394-ページ-106.pdf (Page 1),一般的な論文
カンマは文の要素を区切り、誤読を防ぐために使用すること,['形式'],19900017394-ページ-106.pdf (Page 1),一般的な論文
大文字と小文字の使い分けは主要な単語の頭文字を大文字にすること（キャップス＆LC）,['形式'],19900017394-ページ-106.pdf (Page 1),一般的な論文
能動態の文は主語が動作を行う文であることを理解し、適切に使用すること,['文法'],19900017394-ページ-106.pdf (Page 1),一般的な論文
形容詞は名詞や代名詞などの実体を修飾する語であることを理解し、適切に使用すること,['文法'],19900017394-ページ-106.pdf (Page 1),一般的な論文
副詞は動詞、形容詞、他の副詞を修飾できる語であることを理解し、適切に使用すること,['文法'],19900017394-ページ-106.pdf (Page 1),一般的な論文
先行詞は代名詞が指す名詞や実体であることを明確にし、代名詞の曖昧さを避けること,['文法'],19900017394-ページ-106.pdf (Page 1),一般的な論文
括弧は文法構造が許す限りすべての句読点を使用するクローズスタイルの句読点法を推奨すること,['形式'],19900017394-ページ-106.pdf (Page 1),一般的な論文
長い形容詞や論争のある形容詞の間にはコンマを使用すること,['文法'],19900017394-ページ-64.pdf (Page 1),一般的な論文
形容詞が独立して名詞を修飾する場合、形容詞の順序を入れ替えても意味が変わらなければコンマを挿入することが適切であること,['文法'],19900017394-ページ-64.pdf (Page 1),一般的な論文
形容詞の意味を理解できない場合は、形容詞間にコンマを入れないことが推奨されること,['文法'],19900017394-ページ-64.pdf (Page 1),一般的な論文
現在の傾向として、2つの並列形容詞の間のコンマは省略されることが多いこと,['文法'],19900017394-ページ-64.pdf (Page 1),一般的な論文
コンマは形容詞を別々の修飾語として強調する効果があること,['文法'],19900017394-ページ-64.pdf (Page 1),一般的な論文
文中で繰り返される要素（例えば動詞）が省略される場合、その省略部分を示すためにコンマを使用すること,['文法'],19900017394-ページ-64.pdf (Page 1),一般的な論文
省略される要素が短い場合は、コンマを省略してもよいこと,['文法'],19900017394-ページ-64.pdf (Page 1),一般的な論文
直接引用や疑問文は、文の他の部分からコンマまたはコロンで区切ること,"['文法', '形式']",19900017394-ページ-64.pdf (Page 1),一般的な論文
長いまたは正式な引用文を導入する場合はコロンを使用すること,"['文法', '形式']",19900017394-ページ-64.pdf (Page 1),一般的な論文
直接引用や疑問文の前にはコンマを置くこと,"['文法', '形式']",19900017394-ページ-64.pdf (Page 1),一般的な論文
地名や自然地形の名称は固有名詞として大文字で始めること,"['文法', '形式']",19900017394-ページ-99.pdf (Page 1),一般的な論文
"一般名詞としてのlake, city, riverなどは小文字で記載すること。ただし、特定の確立された名称（例：the Canal, the Channel）は大文字で始めること","['文法', '形式']",19900017394-ページ-99.pdf (Page 1),一般的な論文
"政治区分の正式名称は大文字で始めること（例：Canada, United States, New York State）","['文法', '形式']",19900017394-ページ-99.pdf (Page 1),一般的な論文
"政府機関や行政部門の正式名称は大文字で始めること（例：U.S. Government, Executive Department, Environmental Protection Agency）","['文法', '形式']",19900017394-ページ-99.pdf (Page 1),一般的な論文
"組織名やその構成員の名称は大文字で始めること（例：Democratic Party, Catholic Church, a Democrat, a Catholic）","['文法', '形式']",19900017394-ページ-99.pdf (Page 1),一般的な論文
"一般的な形容詞や名詞としての用語は小文字で記載すること（例：naval power, the government, democratic government）","['文法', '形式']",19900017394-ページ-99.pdf (Page 1),一般的な論文
スラッシュの使用は、and/or、分数、perの表記、詩の引用に限定すること,['形式'],19900017394-ページ-89.pdf (Page 1),一般的な論文
一時的な複合語にスラッシュを使うことは避けること,['形式'],19900017394-ページ-89.pdf (Page 1),一般的な論文
一時的な複合語のスラッシュは意味が不明瞭になるため、ハイフンに置き換えることを推奨すること,['形式'],19900017394-ページ-89.pdf (Page 1),一般的な論文
一時的な複合語のスラッシュは意味が不明瞭になるため、エンダッシュに置き換えることを推奨すること,['形式'],19900017394-ページ-89.pdf (Page 1),一般的な論文
一時的な複合語のスラッシュは意味が不明瞭になるため、and、or、and/orに置き換えることを推奨すること,['形式'],19900017394-ページ-89.pdf (Page 1),一般的な論文
標準的にスラッシュを含む技術用語（例：V/STOL、stall/spin）はスラッシュのまま使用可能であること,['形式'],19900017394-ページ-89.pdf (Page 1),一般的な論文
引用内の省略記号（ellipsis）の前後に句読点がある場合、意味を明確にするためにその句読点を保持すること,['形式'],19900017394-ページ-83.pdf (Page 1),一般的な論文
文末のピリオドは省略記号の前に必ず保持し、省略記号の後にも意味を明確にするために保持可能とすること,['形式'],19900017394-ページ-83.pdf (Page 1),一般的な論文
省略記号の前後のピリオドの間隔は異なるため、適切なスペーシングを行うこと,['形式'],19900017394-ページ-83.pdf (Page 1),一般的な論文
疑問符は直接的な質問文の終わりに置くこと。質問が独立文、文中の節、または直接引用であっても同様とすること,['形式'],19900017394-ページ-83.pdf (Page 1),一般的な論文
文中の直接的な質問が文の一部である場合、質問の最初の単語の大文字化は任意とすること,['形式'],19900017394-ページ-83.pdf (Page 1),一般的な論文
"文中の単語が単一の疑問詞（when, how, whyなど）の場合、疑問符や大文字は不要であり、通常はイタリック体で表記すること",['形式'],19900017394-ページ-83.pdf (Page 1),一般的な論文
間接疑問文の後に疑問符を付けてはならないこと,['形式'],19900017394-ページ-83.pdf (Page 1),一般的な論文
集合主語が単数扱いされる場合は、グループ全体を単一の単位として扱うこと,['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
集合主語が複数扱いされる場合は、グループのメンバー個々を指す場合に複数形動詞を用いること,['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
"most, all, some, half, part, percentなどの語の動詞の数は、後続の名詞の数に従うこと",['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
数量を示す複数名詞とともに単一の測定値を表す場合は単数動詞を用いること,['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
数量を示す複数名詞が個々の部分を指す場合は複数動詞を用いること,['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
受動態の複合文で助動詞が省略されることがあるが、主語の数が変わる場合は省略しないこと,['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
形容詞は修飾する名詞や代名詞の直前に置くことが基本であること,['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
形容詞句や形容詞節は修飾する名詞の後に置くこと,['文法'],19900017394-ページ-21.pdf (Page 1),一般的な論文
等位接続詞は文法的に同等の要素（単語・句・節）を結合すること,['文法'],19900017394-ページ-28.pdf (Page 1),一般的な論文
等位接続詞は異なる文法要素（例：名詞と前置詞句）を結合してはならないこと,['文法'],19900017394-ページ-28.pdf (Page 1),一般的な論文
等位接続詞は名詞と節を結合してはならないこと,['文法'],19900017394-ページ-28.pdf (Page 1),一般的な論文
相関接続詞は対となる語が同じ品詞の並列要素を結合すること,['文法'],19900017394-ページ-28.pdf (Page 1),一般的な論文
相関接続詞の各メンバーの後には同じ品詞が続くことが必要であること,['文法'],19900017394-ページ-28.pdf (Page 1),一般的な論文
並列構造を用いることで文の読みやすさと明確さを向上させること,['段落構成'],19900017394-ページ-28.pdf (Page 1),一般的な論文
受動態の文は能動態に書き換えることを推奨,['文法'],19900017394-ページ-40.pdf (Page 1),一般的な論文
能動態の主語に無生物を用いる場合、過度な擬人化（pathetic fallacy）を避けること,['文法'],19900017394-ページ-40.pdf (Page 1),一般的な論文
主語と動詞の間に修飾語を多用しすぎないこと,"['文法', '段落構成']",19900017394-ページ-40.pdf (Page 1),一般的な論文
修飾語が文の主語・動詞よりも目立つ場合は、修飾語の動作を主動詞または新しい文に移すこと,"['文法', '段落構成']",19900017394-ページ-40.pdf (Page 1),一般的な論文
連結動詞（linking verb）は能動態の動詞に書き換えることが可能な場合がある,['文法'],19900017394-ページ-40.pdf (Page 1),一般的な論文
動詞の能動的な表現は、前置詞句、動名詞句、不定詞句の順で強調度が増すことを理解し、適切に使い分けること,"['文法', '単語']",19900017394-ページ-40.pdf (Page 1),一般的な論文
単数または複数の名詞でsで終わらない場合は、所有格を形成する際に'sを付加すること,['文法'],19900017394-ページ-11.pdf (Page 1),一般的な論文
単数または複数の名詞でsで終わる場合は、所有格を形成する際にアポストロフィのみを付加すること（例：horses'）,['文法'],19900017394-ページ-11.pdf (Page 1),一般的な論文
複合名詞の所有格は、複合語の最後に'sを付加して形成すること（例：sister-in-law's home）,['文法'],19900017394-ページ-11.pdf (Page 1),一般的な論文
共同所有を示す場合は、複数の名詞の最後の要素にのみ'sを付加すること（例：Wayne and Tom's office）,['文法'],19900017394-ページ-11.pdf (Page 1),一般的な論文
"個別所有を示す場合は、各名詞に'sを付加すること（例：editor's, proofreader's, and typist's tasks）",['文法'],19900017394-ページ-11.pdf (Page 1),一般的な論文
"単数の固有名詞でsで終わる場合でも、所有格は'sを付加することが推奨されるが、三重のシビラント（s音）が続く場合はアポストロフィのみを付加すること（例：Jones's, Jesus'）",['文法'],19900017394-ページ-11.pdf (Page 1),一般的な論文
"無生物名詞の所有格'sの使用は過去には不適切とされ、ofを用いることが推奨されていたが、現在は'sもofも省略して名詞の連結を用いることが一般的である（例：company profits, laminate strength）","['文法', '形式']",19900017394-ページ-11.pdf (Page 1),一般的な論文
独立した節を結ぶ際のコンマ使用ルール,"['文法', '形式']",19900017394-ページ-61.pdf (Page 1),一般的な論文
独立した節が等位接続詞で結ばれる場合、コンマで区切ることができる,['文法'],19900017394-ページ-61.pdf (Page 1),一般的な論文
独立した節が短く密接に関連している場合、コンマを省略できる,['文法'],19900017394-ページ-61.pdf (Page 1),一般的な論文
等位接続詞 but と for の間は、対比を強調するために通常コンマを残すこと,['文法'],19900017394-ページ-61.pdf (Page 1),一般的な論文
複雑で内部にコンマを含む独立節は、セミコロンで区切ることができる,['文法'],19900017394-ページ-61.pdf (Page 1),一般的な論文
等位接続詞なしで独立節をコンマで区切ってはならない,['文法'],19900017394-ページ-61.pdf (Page 1),一般的な論文
複合述語は、長くて明確化のためにコンマが必要な場合を除き、コンマで区切らないこと,['文法'],19900017394-ページ-61.pdf (Page 1),一般的な論文
複合述語が長すぎてコンマが必要に見える場合は、述語が長すぎる可能性があるため、文章を分割して明確にすることを推奨,"['文法', '形式']",19900017394-ページ-61.pdf (Page 1),一般的な論文
ダッシュの使用は独立節を中断する場合にコンマの代わりに用いること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
ダッシュは節と節の間に用いることができること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
ダッシュは強調のために用いることができること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
ダッシュはリストの表示に用いることができること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
ダッシュは同格語句の挿入に用いることができること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
ダッシュは非制限的修飾語句の挿入に用いることができること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
日付の表記にはコンマを用いること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
日付の範囲や期間の表記にはエンダッシュを用いること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
強調表現にはコロン、コンマ、ダッシュ、イタリック体を適切に使い分けること,"['形式', '文法']",19900017394-ページ-112.pdf (Page 1),一般的な論文
イタリック体は強調や外国語の表記に用いること,['形式'],19900017394-ページ-112.pdf (Page 1),一般的な論文
単位修飾語は通常ハイフンでつなげないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
述語形容詞として使われる単位修飾語はハイフンでつなげないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
辞書でハイフン付きの形容詞は述語形容詞としてもハイフンを付けること,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
単位修飾語の最初の要素が比較級または最上級の場合はハイフンを付けないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
単位修飾語の最初の要素がlyで終わる副詞の場合はハイフンを付けないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
単位修飾語が外国語のフレーズの場合はハイフンを付けないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
単位修飾語が固有名詞の場合はハイフンを付けないこと（例外あり）,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
単位修飾語の第二要素が文字や数字の指定の場合はハイフンを付けないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
単位修飾語が引用符で囲まれている場合はハイフンを付けないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
化学名、動植物名などの科学的名称で通常ハイフンを付けない単位修飾語はハイフンを付けないこと,['形式'],19900017394-ページ-24.pdf (Page 1),一般的な論文
ダッシュは文中の要素を分離するために使用すること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
ダッシュは先行詞のグループとそれに対応する代名詞を分ける際に用いること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
箇条書きの説明文と項目を分ける際にダッシュを使用すること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
二つの節のうち後者が前者を強調または言い換える場合にダッシュを用いること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
説明的な句や節を文末に導入する際、強調したい場合はダッシュを用いることが推奨されること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
説明的な句や節の導入において、強調が不要な場合はコンマやセミコロンを用いることができること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
説明的な節が文末に続く場合はセミコロンを用いること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
説明的な句が文末に続く場合はコンマを用いること,['形式'],19900017394-ページ-71.pdf (Page 1),一般的な論文
句読点は意味を明確にし読みやすさを向上させるために使用すること,['段落構成'],19900017394-ページ-56.pdf (Page 1),一般的な論文
句読点の機能は分離、囲い込み、接続、意味付与の4つに分類されること,['段落構成'],19900017394-ページ-56.pdf (Page 1),一般的な論文
句読点の使用ルールはその機能に基づいて決定すること,['段落構成'],19900017394-ページ-56.pdf (Page 1),一般的な論文
句読点は誤読を防ぐために必要最小限に使用するオープンスタイルを推奨すること,['段落構成'],19900017394-ページ-56.pdf (Page 1),一般的な論文
句読点の使用においては著者または編集者の主観的判断の一貫性が重要であること,['段落構成'],19900017394-ページ-56.pdf (Page 1),一般的な論文
感嘆符は技術文書では稀であり、使用は質問符のガイドラインに準じること,['段落構成'],19900017394-ページ-56.pdf (Page 1),一般的な論文
アポストロフィは所有を示すために使用すること,['文法'],19900017394-ページ-56.pdf (Page 1),一般的な論文
アポストロフィは略語、文字、記号の複数形を形成するために使用すること,['文法'],19900017394-ページ-56.pdf (Page 1),一般的な論文
アポストロフィは省略形の省略された文字を示すために使用すること,['文法'],19900017394-ページ-56.pdf (Page 1),一般的な論文
人称代名詞の所有格にはアポストロフィを使用しないこと,['文法'],19900017394-ページ-56.pdf (Page 1),一般的な論文
"動詞の弱め方としてhedge表現（might, may, seem to, appear to, tend to）の過剰使用禁止","['文法', '単語']",19900017394-ページ-39.pdf (Page 1),一般的な論文
技術文書では能動態を基本とし、受動態は以下の5つの状況でのみ使用すること：行為者が不明または重要でない場合、行為の受け手を強調したい場合、能動態で文が唐突になる場合、文体の変化が必要な場合、弱い命令形が必要な場合,['文法'],19900017394-ページ-39.pdf (Page 1),一般的な論文
受動態の文は適宜能動態に書き換えて文体の多様性を確保すること,['文法'],19900017394-ページ-39.pdf (Page 1),一般的な論文
動詞を能動態に書き換えることで文章を簡潔かつ明確にし、読みやすさを向上させること,"['文法', '段落構成']",19900017394-ページ-39.pdf (Page 1),一般的な論文
数字の千位区切りにはカンマではなく細いスペースを使用すること,['形式'],19900017394-ページ-69.pdf (Page 1),一般的な論文
カンマは5桁以上の数字の千位区切りに慣例的に使われるが、技術文書では細いスペースを推奨すること,['形式'],19900017394-ページ-69.pdf (Page 1),一般的な論文
カンマは閉じ引用符の前に置くこと,['形式'],19900017394-ページ-69.pdf (Page 1),一般的な論文
カンマは閉じ括弧の後に置くこと、ただしカンマが括弧内の文脈に関係しない場合に限ること,['形式'],19900017394-ページ-69.pdf (Page 1),一般的な論文
カンマは開き括弧の前にはほとんど置かないこと、ただし括弧内の内容が後続語を明確に限定する場合は例外とすること,['形式'],19900017394-ページ-69.pdf (Page 1),一般的な論文
セミコロン、コロン、ダッシュ、ピリオドはカンマに優先し、カンマの代わりに用いることができること,['形式'],19900017394-ページ-69.pdf (Page 1),一般的な論文
エムダッシュはカンマと同様に挿入や区切りに使い、挿入の場合は必ず対になるダッシュを用いること,['形式'],19900017394-ページ-69.pdf (Page 1),一般的な論文
動詞の形を変えることで慣用表現に適した動名詞や不定詞を使用すること,['文法'],19900017394-ページ-32.pdf (Page 1),一般的な論文
動名詞、不定詞、分詞が示す動作の主体が明確でない場合はダングリング（ぶら下がり）とみなすこと,['文法'],19900017394-ページ-32.pdf (Page 1),一般的な論文
導入部の動名詞や不定詞句は、文の主語を修飾しない場合はダングリングとみなすこと,['文法'],19900017394-ページ-32.pdf (Page 1),一般的な論文
導入部の動名詞や不定詞句は、動詞が受動態の場合はダングリングとみなさず慣用的に許容されること,['文法'],19900017394-ページ-32.pdf (Page 1),一般的な論文
導入部の動名詞や不定詞句は、動詞が能動態の場合はダングリングとなり避けるべきこと,['文法'],19900017394-ページ-32.pdf (Page 1),一般的な論文
導入部の動名詞や不定詞句が文中の主語以外の名詞を修飾する場合はダングリングとみなすこと,['文法'],19900017394-ページ-32.pdf (Page 1),一般的な論文
分詞のダングリングは不適切な英語表現とされ、より明確で堅牢な表現に置き換えるべきこと,['文法'],19900017394-ページ-32.pdf (Page 1),一般的な論文
副詞の曖昧な修飾を避けるため、どの語を修飾しているか明確にすること,['文法'],19900017394-ページ-26.pdf (Page 1),一般的な論文
分割不定詞は通常避けられるが、曖昧さや不自然さを避けるために分割を許容すること,['文法'],19900017394-ページ-26.pdf (Page 1),一般的な論文
不定詞の前後に副詞を置く際、その副詞が不定詞以外の語を修飾しているように見えないように配置すること,['文法'],19900017394-ページ-26.pdf (Page 1),一般的な論文
句動詞を分割する不定詞は不自然になるため避けること,['文法'],19900017394-ページ-26.pdf (Page 1),一般的な論文
冗長または不必要な前置詞は削除して簡潔にすること,"['文法', '形式']",19900017394-ページ-26.pdf (Page 1),一般的な論文
相関接続詞で結ばれた要素は厳密に平行構造にすること,['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
相関接続詞のnot only ... but alsoの後の動詞は同じ形に揃えること,['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
相関接続詞のeither ... orの後の表現は同じ文法構造に揃えること,['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
接続副詞で独立節を結ぶ場合は、セミコロンまたはピリオドで節を区切ること,['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
接続副詞は修飾的な性質が強く、接続詞ほどの結合力はないことを理解すること,['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
従属接続詞は従属節を独立節に接続するために用いること,['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
従属接続詞の中でも副詞的接続詞は従属節を独立節に接続し、句読点の使い方に注意が必要であること,['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
"従属接続詞のas, since, whileは時間以外の意味も持つため、意味が明確になるよう注意すること",['文法'],19900017394-ページ-29.pdf (Page 1),一般的な論文
並列接続詞の要素は論理的に対等であること,['文法'],19900017394-ページ-43.pdf (Page 1),一般的な論文
並列接続詞の要素は可能な限り文法構造を類似させること,['文法'],19900017394-ページ-43.pdf (Page 1),一般的な論文
相関接続詞の両要素は同じ品詞でなければならない,['文法'],19900017394-ページ-43.pdf (Page 1),一般的な論文
接続副詞やセミコロンで結ばれた独立節は論理的に対等であることが望ましい,['文法'],19900017394-ページ-43.pdf (Page 1),一般的な論文
長い並列要素を含む文は、構造の繰り返しで読みやすくすることが効果的である,['段落構成'],19900017394-ページ-43.pdf (Page 1),一般的な論文
箇条書き（アイテム化）は長い並列要素を含む文を読みやすくし、各要素を強調するために用いることができる,['段落構成'],19900017394-ページ-43.pdf (Page 1),一般的な論文
箇条書きの導入句は各項目に論理的に繋がる内容であること,['段落構成'],19900017394-ページ-43.pdf (Page 1),一般的な論文
箇条書きの全ての項目は同じ文法構造で統一すること（例：全て前置詞句、全て名詞句、または全て完全な文）,"['文法', '段落構成']",19900017394-ページ-43.pdf (Page 1),一般的な論文
分詞句は複合述語に書き換えることが推奨される,['文法'],19900017394-ページ-34.pdf (Page 1),一般的な論文
絶対分詞構文は主語を持ち文全体を修飾するため、文法的に正しい構文として使用可能,['文法'],19900017394-ページ-34.pdf (Page 1),一般的な論文
副詞的分詞句は文法的に誤りであるため、使用を避けること,['文法'],19900017394-ページ-34.pdf (Page 1),一般的な論文
副詞的分詞句は前置詞byを復元するか、より強い構文に書き換えることが望ましい,['文法'],19900017394-ページ-34.pdf (Page 1),一般的な論文
分詞句の修飾対象は明確にし、意味が曖昧にならないように注意すること,['文法'],19900017394-ページ-34.pdf (Page 1),一般的な論文
タイトルの大文字使用は米国式の大文字ルールに従うこと,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
表題やボックスヘッド、脚注などの大文字使用を適切に行うこと,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
タイトルは簡潔に記述すること,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
タイトルはイタリック体で記述しないこと,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
タイトルには引用符を使用しないこと,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
商標名の大文字使用は正確に行うこと,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
単位修飾語は適切に使用し、正しい形式で記述すること,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
タイトル内のハイフンやエンダッシュの使い分けを正確に行うこと,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
タイトル内のスラッシュの使用は適切に行うこと,['形式'],19900017394-ページ-115.pdf (Page 1),一般的な論文
動詞は能動態を基本とし、受動態は必要に応じて使用すること,['文法'],19900017394-ページ-115.pdf (Page 1),一般的な論文
並列要素は明確に並列構造で示すこと,['段落構成'],19900017394-ページ-53.pdf (Page 1),一般的な論文
並列要素は箇条書きで示すと強調され読みやすくなること,['段落構成'],19900017394-ページ-53.pdf (Page 1),一般的な論文
文の強調は文頭と文末に置くことが効果的であること,['段落構成'],19900017394-ページ-53.pdf (Page 1),一般的な論文
