knowledge,issue_category,reference_url,knowledge_type
"技術文書における一人称代名詞（I, we）は、著者の意見を表現する場合に使用可能であること",['文法'],19900017394-ページ-13.pdf (Page 1),PDF文書
技術文書での編集的なwe（読者と著者を含む意味）は、数学的説明などで使用されることがあるため、先行詞を明確にすること,['文法'],19900017394-ページ-13.pdf (Page 1),PDF文書
三人称単数代名詞の性別は文法的に男性形が用いられるが、性別が不明または女性の場合は男性形の使用を避け、先行詞を複数形にして中立化することが推奨される,['文法'],19900017394-ページ-13.pdf (Page 1),PDF文書
番号付きリストの導入文が完全な文でない場合、リストの前にコロンを使用しないこと,['段落構成'],19900017394-ページ-59.pdf (Page 1),PDF文書
番号付きリストの導入文が完全な文の場合、リストの前にコロンを使用することが推奨されるが、動詞の後のコロン使用は文法的に疑わしく不要であること,['段落構成'],19900017394-ページ-59.pdf (Page 1),PDF文書
コロンは、2つの節の間で後の節が前の節を補足または言い換える場合に使用すること,['文法'],19900017394-ページ-59.pdf (Page 1),PDF文書
コロンの後の最初の単語は完全な文の始まりであれば大文字にできるが、大文字化は任意であること,['文法'],19900017394-ページ-59.pdf (Page 1),PDF文書
コロンはダッシュやセミコロンよりも形式的で、導入の強調力が強いこと,"['文法', '形式']",19900017394-ページ-59.pdf (Page 1),PDF文書
表示された数式を導入する際にコロンを使用することが特に有効であること,['形式'],19900017394-ページ-59.pdf (Page 1),PDF文書
技術文書における文法、句読点、及び大文字使用の統一ルールの遵守,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),PDF文書
技術文書の執筆および編集において、明確で一貫した文体を維持すること,"['文法', '形式']",19900017394-ページ-2.pdf (Page 1),PDF文書
アポストロフィは所有を示すために使用すること,['形式'],19900017394-ページ-106.pdf (Page 1),PDF文書
引用文中の編集挿入や訂正、コメントは角括弧で囲むこと,['形式'],19900017394-ページ-106.pdf (Page 1),PDF文書
コロンはリスト、節、引用を区切り導入するために使用すること,['形式'],19900017394-ページ-106.pdf (Page 1),PDF文書
カンマは文の要素を区切り誤読を防ぐために使用すること,['形式'],19900017394-ページ-106.pdf (Page 1),PDF文書
大文字小文字の使い分けは主要語を大文字にすること,['形式'],19900017394-ページ-106.pdf (Page 1),PDF文書
長くて論争のある形容詞の間にコンマを入れることが適切であること,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
形容詞が独立して名詞を修飾する場合、形容詞の順序を入れ替えても意味が変わらないことを確認すること,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
形容詞が座標的（coordinate）であるかどうかは技術的意味を理解した上で判断すること,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
形容詞間のコンマは強調を加える効果があるが、疑わしい場合はコンマを入れないことが現在の傾向であること,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
文中の繰り返される要素（例えば動詞）が省略される場合、その省略を示すためにコンマを用いること,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
省略された要素が短い場合は、コンマを省略してもよいこと,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
直接引用や疑問文は文の他の部分からコンマまたはコロンで区切ること,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
長くて正式な引用文を導入する場合はコロンを用いること,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
直接引用や疑問文の前にはコンマを置くこと,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
疑問文の最初の単語は大文字にしてもしなくてもよいこと,['文法'],19900017394-ページ-64.pdf (Page 1),PDF文書
地名（川、山、湾、都市）の固有名詞は大文字で始めること,['文法'],19900017394-ページ-99.pdf (Page 1),PDF文書
一般名詞としての地理的用語（lake、city、riverなど）は小文字で記載すること,['文法'],19900017394-ページ-99.pdf (Page 1),PDF文書
特定の地理的名称で慣例的に大文字となる例外（例：the Canal、the Channel）は大文字で記載すること,['文法'],19900017394-ページ-99.pdf (Page 1),PDF文書
政治的区分の正式名称は大文字で記載すること（例：Canada、United States、New York State）,['文法'],19900017394-ページ-99.pdf (Page 1),PDF文書
政府機関名や行政部門名は大文字で記載すること（例：U.S. Government、Environmental Protection Agency）,['文法'],19900017394-ページ-99.pdf (Page 1),PDF文書
組織名およびその構成員の名称は大文字で記載すること（例：Democratic Party、Catholic Church、a Democrat、a Catholic）,['文法'],19900017394-ページ-99.pdf (Page 1),PDF文書
一般的な形容詞や名詞としての用語（例：naval power、democratic government、catholicity）は小文字で記載すること,['文法'],19900017394-ページ-99.pdf (Page 1),PDF文書
スラッシュは and/or、分数、per の表記、詩の引用に正しく使用すること,['形式'],19900017394-ページ-89.pdf (Page 1),PDF文書
一時的な複合語にスラッシュを使用することは避けること,['形式'],19900017394-ページ-89.pdf (Page 1),PDF文書
一時的な複合語のスラッシュは意味が不明瞭になるため、ハイフンに置き換えることを推奨,['形式'],19900017394-ページ-89.pdf (Page 1),PDF文書
一時的な複合語のスラッシュは意味が不明瞭になるため、エンダッシュに置き換えることを推奨,['形式'],19900017394-ページ-89.pdf (Page 1),PDF文書
一時的な複合語のスラッシュは意味が不明瞭になるため、and、or、and/or に置き換えることを推奨,['形式'],19900017394-ページ-89.pdf (Page 1),PDF文書
標準的にスラッシュを含む技術用語（例：V/STOL、stall/spin）はスラッシュを使用してよい,['形式'],19900017394-ページ-89.pdf (Page 1),PDF文書
引用内の省略記号の前後にある句読点は意味を明確にする場合に保持すること,['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
文末のピリオドは省略記号の前に必ず保持し、省略記号の後にも意味を強調する場合は保持可能とすること,['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
省略記号の前後のピリオドの間隔は異なるため、適切なスペースを設けること,['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
疑問符は直接的な質問文の終わりに必ず付けること,['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
文中の直接引用内の質問文には疑問符を付けること,['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
文中の直接質問が文の一部である場合、質問文の最初の単語の大文字化は任意とすること,['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
"文中の単語としての疑問詞（when, how, whyなど）には疑問符を付けず、大文字化も不要であり、斜体で表記することが多いこと",['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
間接疑問文の後に疑問符を付けてはならないこと,['形式'],19900017394-ページ-83.pdf (Page 1),PDF文書
集合主語が単数扱いされる場合は、グループ全体を単一の単位として扱うこと,['文法'],19900017394-ページ-21.pdf (Page 1),PDF文書
集合主語が複数扱いされる場合は、グループの各メンバーを個別に扱うこと,['文法'],19900017394-ページ-21.pdf (Page 1),PDF文書
"most, all, some, half, part, percentなどの語の動詞の単複は、後続の名詞の数に従うこと",['文法'],19900017394-ページ-21.pdf (Page 1),PDF文書
数量を示す複数名詞に対して単一の測定値を表す場合は単数動詞を用いること,['文法'],19900017394-ページ-21.pdf (Page 1),PDF文書
数量を示す複数名詞が個別の部分として考えられる場合は複数動詞を用いること,['文法'],19900017394-ページ-21.pdf (Page 1),PDF文書
受動態の複合文で助動詞が省略される場合、主語の数が変わらない限り省略は文法的に許容されること,['文法'],19900017394-ページ-21.pdf (Page 1),PDF文書
受動態の複合文で主語の数が変わる場合は、各節に適切な助動詞を明示的に記述すること,['文法'],19900017394-ページ-21.pdf (Page 1),PDF文書
形容詞は修飾する名詞または代名詞の直前に置くこと,"['文法', '段落構成']",19900017394-ページ-21.pdf (Page 1),PDF文書
形容詞句や形容詞節は修飾する名詞の後に置くこと,"['文法', '段落構成']",19900017394-ページ-21.pdf (Page 1),PDF文書
等位接続詞は文法的に同等の要素を結合すること,['文法'],19900017394-ページ-28.pdf (Page 1),PDF文書
等位接続詞は単語と単語、句と句、節と節を結合すること,['文法'],19900017394-ページ-28.pdf (Page 1),PDF文書
等位接続詞は文法的に異なる要素（例：名詞と前置詞句）を結合してはならないこと,['文法'],19900017394-ページ-28.pdf (Page 1),PDF文書
等位接続詞は名詞と節を結合してはならないこと,['文法'],19900017394-ページ-28.pdf (Page 1),PDF文書
相関接続詞は対となる語であり、両方の語の後に同じ品詞が続くことが必要であること,['文法'],19900017394-ページ-28.pdf (Page 1),PDF文書
相関接続詞の使用において、両方の語の後に同じ品詞を続けることが正しい用法であること,['文法'],19900017394-ページ-28.pdf (Page 1),PDF文書
受動態の使用は過度を避け、能動態を基本とすること,['文法'],19900017394-ページ-40.pdf (Page 1),PDF文書
能動態の文は主語が動作を行う主体であることを明確に示すこと,['文法'],19900017394-ページ-40.pdf (Page 1),PDF文書
擬人法（inanimate objectに人間の能力を帰属させる表現）は適度に用いることが効果的であるが、過度な擬人法は避けること,['文法'],19900017394-ページ-40.pdf (Page 1),PDF文書
受動態の文は能動態に書き換え可能な場合は能動態に変換することを推奨,['文法'],19900017394-ページ-40.pdf (Page 1),PDF文書
連結動詞(linking verb)は能動態の動詞に置き換えて表現を明確にすることが望ましい,['文法'],19900017394-ページ-40.pdf (Page 1),PDF文書
動名詞句や不定詞句などの動詞的表現を用いて、動作の強調度を高めることができる,['文法'],19900017394-ページ-40.pdf (Page 1),PDF文書
主語と動詞は文の最も重要な要素であり、主語と動詞の間に修飾語を多く挿入しすぎないこと,"['文法', '段落構成']",19900017394-ページ-40.pdf (Page 1),PDF文書
修飾語が文の主語-動詞-目的語の動作よりも目立つ場合は、修飾語の動作を主動詞に移すか、新しい文または独立節に分けること,"['文法', '段落構成']",19900017394-ページ-40.pdf (Page 1),PDF文書
単数または複数の名詞でsで終わらない場合は、所有格を形成するために'sを付加すること,['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
単数または複数の名詞でsで終わる場合は、所有格を形成するためにアポストロフィのみを付加すること（例：horses'）,['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
複合名詞の所有格は複合語の最後に'sを付加して形成すること（例：sister-in-law's）,['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
共同所有を示す場合は、最後の要素にのみ'sを付加すること（例：Wayne and Tom's office）,['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
"個別所有を示す場合は、各要素に'sを付加すること（例：editor's, proofreader's, and typist's tasks）",['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
単数の固有名詞でsで終わる場合でも、所有格は'sを付加することが推奨されるが、三重のシビラント（s音）が連続する場合は避けること（例：Jones'sは許容、Jesus'は許容）,['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
"無生物名詞の所有格'sの使用は過去には不適切とされ、ofを用いることが推奨されていたが、現在は'sもofも省略して名詞の連結で表現することが一般的である（例：company profits, laminate strength）",['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
"無生物名詞で集合的な意味を持つ場合や時間・測定を表す場合は、所有格'sの使用が例外的に認められることがある（例：company's profits, 2 hours' work）",['文法'],19900017394-ページ-11.pdf (Page 1),PDF文書
独立した節を結ぶ際は、等位接続詞の前にコンマを置くこと,['文法'],19900017394-ページ-61.pdf (Page 1),PDF文書
短く密接に関連する独立節は、等位接続詞の前のコンマを省略可能であること,['文法'],19900017394-ページ-61.pdf (Page 1),PDF文書
等位接続詞butおよびforの前には、対比を強調するために通常コンマを置くこと,['文法'],19900017394-ページ-61.pdf (Page 1),PDF文書
内部にコンマを含む複雑な独立節は、セミコロンで区切ることができること,['文法'],19900017394-ページ-61.pdf (Page 1),PDF文書
等位接続詞なしで独立節をコンマで区切ってはならないこと,['文法'],19900017394-ページ-61.pdf (Page 1),PDF文書
複合述語は、長くて明確化のために必要な場合を除き、コンマで区切ってはならないこと,['文法'],19900017394-ページ-61.pdf (Page 1),PDF文書
複合述語が長すぎる場合は、コンマで区切るよりも文を分けるなどの工夫を推奨すること,['文法'],19900017394-ページ-61.pdf (Page 1),PDF文書
ダッシュは独立節を中断する場合に用いること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
ダッシュは節間の区切りに使用すること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
ダッシュは強調のために使用可能であること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
図のキャプションは図の下に配置し、ピリオドで終えること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
図のラベルは適切に大文字化すること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
見出しはヘッドラインスタイルの大文字化を適用すること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
外国語の単語はイタリック体で表記すること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
日付の表記にはコンマを用いること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
日付の範囲表記にはエンダッシュを使用すること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
エンダッシュは数値間や単位修飾語の間に用いること,['形式'],19900017394-ページ-112.pdf (Page 1),PDF文書
単位修飾語は通常ハイフンでつなげないこと,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
述語形容詞として使われる単位修飾語はハイフンでつなげないこと（例：The aircraft was flight tested）,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
辞書でハイフン付きの形容詞は述語形容詞としてもハイフンを用いること（例：The method is well-known）,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
単位修飾語の最初の要素が比較級または最上級の場合はハイフンを用いないこと（例：higher order calculations）,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
単位修飾語の最初の要素がlyで終わる副詞の場合はハイフンを用いないこと（例：relatively accurate prediction）,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
単位修飾語が外国語のフレーズの場合はハイフンを用いないこと（例：a priori condition）,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
単位修飾語が固有名詞の場合はハイフンを用いないこと（例：North Carolina coast）ただしAnglo-American planはハイフンを用いる,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
単位修飾語の第二要素が文字や数字の指定の場合はハイフンを用いないこと（例：material 3 properties）,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
"単位修飾語が引用符で囲まれている場合はハイフンを用いないこと（例：""elliptical style"" symbol list）",['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
単位修飾語が化学名、動物名、植物名などの科学的名称で通常ハイフンを用いないものはハイフンを用いないこと（例：nitric oxide formation）,['形式'],19900017394-ページ-24.pdf (Page 1),PDF文書
ダッシュは文中の要素を分離するために使用すること,['形式'],19900017394-ページ-71.pdf (Page 1),PDF文書
ダッシュは先行詞のグループとそれに対応する主語の代名詞を分けるために用いること,['形式'],19900017394-ページ-71.pdf (Page 1),PDF文書
箇条書きの説明文と項目を分ける際にダッシュを使用することができること,['形式'],19900017394-ページ-71.pdf (Page 1),PDF文書
ダッシュは二つの節を分ける際に、後の節が前の節を強調または言い換える場合に用いること,['形式'],19900017394-ページ-71.pdf (Page 1),PDF文書
"文末でまとめや説明を導入する句（that is, namely, for exampleなど）の前にダッシュを置くことができるが、カンマやセミコロンも使用可能であること",['形式'],19900017394-ページ-71.pdf (Page 1),PDF文書
説明節が文の後に続く場合はセミコロンを用い、説明句が続く場合はカンマを用いること,['形式'],19900017394-ページ-71.pdf (Page 1),PDF文書
文末の説明句や節が十分に強調される場合は、適切なカンマまたはセミコロンの代わりにダッシュを用いて強調することが推奨されること,['形式'],19900017394-ページ-71.pdf (Page 1),PDF文書
句読点は意味を明確にし読みやすさを向上させるために使用すること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
句読点の機能は分離、囲い込み、接続、意味付与の4つに分類されること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
句読点は誤読を防ぐために必要最小限の使用（オープンスタイル）を推奨すること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
句読点の使用においては著者または編集者の主観的判断の一貫性が重要であること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
感嘆符は技術文書では稀であり、使用は疑問符のガイドラインに準じること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
アポストロフィは所有を示すために使用すること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
アポストロフィは省略形の省略文字を示すために使用すること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
アポストロフィは略語、記号、文字、数字、年号の複数形を形成する際に使用すること,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
人称代名詞の所有格にはアポストロフィを使用しないこと,['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
"略語や記号の複数形には'sを付けて形成すること（例：x's, PMT's, 1970's）",['形式'],19900017394-ページ-56.pdf (Page 1),PDF文書
"動詞の弱め方としてhedge表現（might, may, seem to, appear to, tend to）の過剰使用禁止",['文法'],19900017394-ページ-39.pdf (Page 1),PDF文書
技術文書では能動態を優先的に使用すること,['文法'],19900017394-ページ-39.pdf (Page 1),PDF文書
受動態は以下の5つの状況で適切に使用すること：行為者が重要でない、知られていない、または言及しない場合、行為の受け手を強調したい場合、能動態で文が唐突になる場合、能動態の文章に変化をつけたい場合、弱い命令形が必要な場合,['文法'],19900017394-ページ-39.pdf (Page 1),PDF文書
受動態の文は適宜能動態に書き換えて文体の多様性を保つことが望ましい,['文法'],19900017394-ページ-39.pdf (Page 1),PDF文書
文章の明確さ向上のため、冗長な表現を避け簡潔な表現を用いること（例： 'The agreement between calculated and experimental heating rates was within 30 percent.' は 'Calculated and experimental heating rates agreed to within 30 percent.' に改める）,"['文法', '段落構成']",19900017394-ページ-39.pdf (Page 1),PDF文書
文章の明確さ向上のため、動詞を強調し意味を明確にする表現を用いること（例： 'Asymmetric throat area reduction...' は 'Throat area decreased asymmetrically...' に改める）,"['文法', '段落構成']",19900017394-ページ-39.pdf (Page 1),PDF文書
数字の千位区切りにはカンマではなく細いスペースを使用すること,['形式'],19900017394-ページ-69.pdf (Page 1),PDF文書
カンマは5桁以上の数字の千位区切りに慣例的に使われるが、技術文書では細いスペースを推奨すること,['形式'],19900017394-ページ-69.pdf (Page 1),PDF文書
カンマは閉じ引用符の前に置くこと,['形式'],19900017394-ページ-69.pdf (Page 1),PDF文書
カンマは閉じ括弧の後に置くこと、ただしカンマが括弧内にない場合に限ること,['形式'],19900017394-ページ-69.pdf (Page 1),PDF文書
カンマは開き括弧の前にはほとんど置かないこと、ただし括弧内の語が後続語を限定する場合は例外とすること,['形式'],19900017394-ページ-69.pdf (Page 1),PDF文書
セミコロン、コロン、ダッシュ、ピリオドはカンマに優先し、カンマの代わりに用いることができること,['形式'],19900017394-ページ-69.pdf (Page 1),PDF文書
エムダッシュはカンマと同様に挿入や区切りに用い、挿入の場合は対となるダッシュが必要であること,['形式'],19900017394-ページ-69.pdf (Page 1),PDF文書
動詞の形を変えることで慣用表現に適した動詞形を使用すること,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
慣用表現の動詞形は使用例や辞書で確認すること,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
不明確な動作主を持つ不定詞、動名詞、分詞はダングリングとみなすこと,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
導入部の動名詞や不定詞句は主語を修飾しない場合はダングリングとしないこと,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
導入部の動名詞や不定詞句が主語以外の名詞を修飾する場合はダングリングとみなすこと,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
受動態の動詞を用いることで不明確な動作主を補うことができるため、ダングリングを回避しやすいこと,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
能動態の動詞を用いる場合、導入部の動名詞や不定詞句はダングリングになりやすいこと,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
ダングリング分詞は不適切な英語表現とみなされ、より堅牢な表現に置き換えるべきこと,['文法'],19900017394-ページ-32.pdf (Page 1),PDF文書
曖昧さを避けるために副詞が修飾する語句を明確にすること,['文法'],19900017394-ページ-26.pdf (Page 1),PDF文書
分割不定詞は曖昧さや不自然さを避けるために許容されること,['文法'],19900017394-ページ-26.pdf (Page 1),PDF文書
不定詞の前後に置かれた副詞が不定詞以外の語を修飾しているように見える場合は避けること,['文法'],19900017394-ページ-26.pdf (Page 1),PDF文書
句動詞を分割する不定詞は通常不自然なので避けること,['文法'],19900017394-ページ-26.pdf (Page 1),PDF文書
冗長または不必要な前置詞は削除して簡潔にすること,"['文法', '形式']",19900017394-ページ-26.pdf (Page 1),PDF文書
相関接続詞で結ばれた要素は厳密に平行構造にすること,['文法'],19900017394-ページ-29.pdf (Page 1),PDF文書
接続副詞で結ばれた独立節はセミコロンまたはピリオドで区切ること,['文法'],19900017394-ページ-29.pdf (Page 1),PDF文書
接続副詞は独立節同士を結ぶために用いること,['文法'],19900017394-ページ-29.pdf (Page 1),PDF文書
従属接続詞は従属節を独立節に接続するために用いること,['文法'],19900017394-ページ-29.pdf (Page 1),PDF文書
副詞的従属接続詞は従属節を独立節に接続し、意味の明確化と適切な句読点の使用が必要であること,['文法'],19900017394-ページ-29.pdf (Page 1),PDF文書
"接続詞の意味が明確でない場合、誤用を避けるために注意深く用いること（例：as, since, while）",['文法'],19900017394-ページ-29.pdf (Page 1),PDF文書
等位接続詞は論理的に対等であること,['文法'],19900017394-ページ-43.pdf (Page 1),PDF文書
可能な限り文法構造の類似性を保つこと,['文法'],19900017394-ページ-43.pdf (Page 1),PDF文書
動詞の態（能動態・受動態）を統一することが望ましい,['文法'],19900017394-ページ-43.pdf (Page 1),PDF文書
相関接続詞の両要素は同じ品詞でなければならない,['文法'],19900017394-ページ-43.pdf (Page 1),PDF文書
接続副詞やセミコロンで結ばれた独立節は論理的に対等であること,['文法'],19900017394-ページ-43.pdf (Page 1),PDF文書
文法的並列は強調や対比のために用いることができる,['文法'],19900017394-ページ-43.pdf (Page 1),PDF文書
長い並列要素を含む文は構造の繰り返しで読みやすくすること,['段落構成'],19900017394-ページ-43.pdf (Page 1),PDF文書
箇条書きは複数の長い並列要素を読みやすくし、個々の要素を強調する手段であること,['段落構成'],19900017394-ページ-43.pdf (Page 1),PDF文書
箇条書きの導入句や節は各項目に論理的に繋がること,['段落構成'],19900017394-ページ-43.pdf (Page 1),PDF文書
箇条書きの全項目は同じ文法構造で統一すること（例：すべて前置詞句、すべて名詞句、すべて完全な文）,"['文法', '段落構成']",19900017394-ページ-43.pdf (Page 1),PDF文書
分詞句は複合述語に書き換えることが推奨される,['文法'],19900017394-ページ-34.pdf (Page 1),PDF文書
絶対分詞構文は主語を持ち文全体を修飾するため、混同しないこと,['文法'],19900017394-ページ-34.pdf (Page 1),PDF文書
副詞的分詞句は文法的に不適切であり、修正が必要である,['文法'],19900017394-ページ-34.pdf (Page 1),PDF文書
副詞的分詞句の修正方法として、前置詞byを復元するか、より強い構文に書き換えることが推奨される,['文法'],19900017394-ページ-34.pdf (Page 1),PDF文書
タイトルの大文字使用は米国式の大文字ルールに従うこと,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
表の見出し、項目、脚注などの大文字使用を適切に行うこと,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
タイトルは簡潔に記述すること,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
タイトルはイタリック体で記述しないこと,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
タイトルには引用符を使用しないこと,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
商標名の大文字使用は正確に行うこと,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
単位修飾語は正しいハイフンやダッシュを用いて表記すること,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
タイトル内のハイフンとエンダッシュの使い分けを正確に行うこと,['形式'],19900017394-ページ-115.pdf (Page 1),PDF文書
動詞は能動態を基本とし、受動態は必要に応じて使用すること,['文法'],19900017394-ページ-115.pdf (Page 1),PDF文書
助動詞の使用は文法的に正しく行うこと,['文法'],19900017394-ページ-115.pdf (Page 1),PDF文書
並列要素は箇条書きで明確に示すこと,['段落構成'],19900017394-ページ-53.pdf (Page 1),PDF文書
文中の強調位置は文頭と文末であることを意識すること,['段落構成'],19900017394-ページ-53.pdf (Page 1),PDF文書
修飾語句を文頭に移動するとその語句が強調されること,['段落構成'],19900017394-ページ-53.pdf (Page 1),PDF文書
修飾語句を文中の異常な位置に置くことで内部要素を強調できること,['段落構成'],19900017394-ページ-53.pdf (Page 1),PDF文書
修飾語の誤配置に注意し、意味が曖昧にならないようにすること,['文法'],19900017394-ページ-53.pdf (Page 1),PDF文書
"接続副詞（however, therefore, hence, thus）は文中の直前の語を強調するために用いることができること",['文法'],19900017394-ページ-53.pdf (Page 1),PDF文書
修飾語の強調において、制限的でない副詞の前後にコンマを使用して強調を増すこと,['文法'],19900017394-ページ-54.pdf (Page 1),PDF文書
制限的な副詞の前後にはコンマを使用しないこと,['文法'],19900017394-ページ-54.pdf (Page 1),PDF文書
並列形容詞の間にコンマを入れて、それぞれの形容詞を強調すること,['文法'],19900017394-ページ-54.pdf (Page 1),PDF文書
並列形容詞の間のコンマを「and」に置き換えることで、さらに強調を高めること,['文法'],19900017394-ページ-54.pdf (Page 1),PDF文書
コロンを用いてリストを導入することで、リストの内容を強調すること,['文法'],19900017394-ページ-54.pdf (Page 1),PDF文書
ダッシュを用いて、挿入要素、非制限的修飾語、説明的な句や節を強調すること,['文法'],19900017394-ページ-54.pdf (Page 1),PDF文書
イタリック体は語の区別、強調、専門用語、記号の表現に使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
イタリック体は句読点と組み合わせて使用する際のルールを守ること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
引用符は専門用語やジャーゴンの周囲に使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
リストは番号付きリストと通常リストを区別して使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
数字の表記においてカンマの使用法を正しく適用すること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
数字の範囲を示す際はエンダッシュを使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
数字の複数形の扱いに注意すること,['文法'],19900017394-ページ-113.pdf (Page 1),PDF文書
オープンスタイルの句読点を適切に使用すること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
並列構造（パラレリズム）を文中で維持すること,['文法'],19900017394-ページ-113.pdf (Page 1),PDF文書
句読点の使用において、特にカンマとピリオドの位置に注意すること,['形式'],19900017394-ページ-113.pdf (Page 1),PDF文書
異なる(preposition)は from を用いること,['文法'],19900017394-ページ-52.pdf (Page 1),PDF文書
different than は特定の文脈でのみ使用可能であり、通常は避けること,['文法'],19900017394-ページ-52.pdf (Page 1),PDF文書
比較においては、demonstrative pronouns を用いて明確にすること（例: different from that）,['文法'],19900017394-ページ-52.pdf (Page 1),PDF文書
"比較表現には idiomatic correlative construction の the ... , the ... を用いること（例: The lower the temperature, the more brittle the steel becomes）",['文法'],19900017394-ページ-52.pdf (Page 1),PDF文書
文の強調は文構造を用いて行うことが効果的であり、特に parallelism を活用すること,"['文法', '段落構成']",19900017394-ページ-52.pdf (Page 1),PDF文書
parallel constructions では、冠詞、前置詞、導入語の繰り返しにより個々の項目の強調を高めることができる,"['文法', '段落構成']",19900017394-ページ-52.pdf (Page 1),PDF文書
強調したい文は、前の文と明確に異なる構造（短文の後に長文、複雑文の後に単純文など）にすること,"['文法', '段落構成']",19900017394-ページ-52.pdf (Page 1),PDF文書
対比を含む文は重要なアイデアを含むことを確認すること,"['文法', '段落構成']",19900017394-ページ-52.pdf (Page 1),PDF文書
セクション番号にはピリオドを使用すること,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
ピリオドは引用符、括弧、角括弧、及び省略記号とともに使用可能であること。ただし略語の後のピリオドは繰り返さないこと,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
ピリオドは閉じる引用符の前に置くこと,['形式'],19900017394-ページ-82.pdf (Page 1),PDF文書
